state_fips_code,county_code,agg_level_desc,class_desc,Value,zip_5,country_code,county_ansi,group_desc,state_name,util_practice_desc,reference_period_desc,short_desc,year,end_code,congr_district_code,asd_desc,watershed_code,freq_desc,country_name,watershed_desc,state_ansi,load_time,week_ending,commodity_desc,asd_code,unit_desc,statisticcat_desc,CV (%),county_name,domaincat_desc,region_desc,sector_desc,begin_code,domain_desc,source_desc,prodn_practice_desc,state_alpha,location_desc
99,,NATIONAL,BROILERS,"171,178,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #44,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2016,44,,,00000000,WEEKLY,UNITED STATES,,,2019-05-07 15:07:35.000,2016-11-05,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,44,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"171,395,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #45,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2016,45,,,00000000,WEEKLY,UNITED STATES,,,2019-05-07 15:07:35.000,2016-11-12,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,45,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"172,410,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #46,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2016,46,,,00000000,WEEKLY,UNITED STATES,,,2019-05-07 15:07:35.000,2016-11-19,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,46,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"174,356,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #47,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2016,47,,,00000000,WEEKLY,UNITED STATES,,,2019-05-07 15:07:35.000,2016-11-26,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,47,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"177,178,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #48,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2016,48,,,00000000,WEEKLY,UNITED STATES,,,2019-05-07 15:07:35.000,2016-12-03,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,48,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"179,537,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #49,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2016,49,,,00000000,WEEKLY,UNITED STATES,,,2019-05-07 15:07:35.000,2016-12-10,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,49,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"179,424,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #50,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2016,50,,,00000000,WEEKLY,UNITED STATES,,,2019-05-07 15:07:35.000,2016-12-17,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,50,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"179,230,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #51,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2016,51,,,00000000,WEEKLY,UNITED STATES,,,2019-05-07 15:07:35.000,2016-12-24,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,51,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"179,215,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #52,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2016,52,,,00000000,WEEKLY,UNITED STATES,,,2019-05-07 15:07:35.000,2016-12-31,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,52,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"9,102,074,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,YEAR,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,00,,,00000000,ANNUAL,UNITED STATES,,,2018-04-10 15:00:02.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,00,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"176,232,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #01,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,01,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-01-10,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,01,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"175,431,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #02,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,02,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-01-17,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,02,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"175,232,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #03,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,03,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-01-24,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,03,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"174,590,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #04,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,04,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-01-31,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,04,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"174,617,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #05,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,05,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-02-07,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,05,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"174,295,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #06,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,06,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-02-14,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,06,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"173,885,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #07,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,07,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-02-21,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,07,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"175,031,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #08,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,08,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-02-28,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,08,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"176,337,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #09,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,09,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-03-07,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,09,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"175,887,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #10,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,10,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-03-14,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,10,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"175,838,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #11,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,11,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-03-21,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,11,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"174,357,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #12,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,12,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-03-28,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,12,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"174,362,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #13,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,13,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-04-04,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,13,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"174,581,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #14,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,14,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-04-11,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,14,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"177,531,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #15,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,15,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-04-18,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,15,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"178,953,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #16,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,16,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-04-25,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,16,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"179,954,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #17,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,17,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-05-02,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,17,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"179,330,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #18,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,18,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-05-09,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,18,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"177,980,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #19,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,19,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-05-16,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,19,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"179,461,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #20,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,20,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-05-23,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,20,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"180,034,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #21,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,21,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-05-30,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,21,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"180,698,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #22,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,22,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-06-06,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,22,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"179,698,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #23,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,23,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-06-13,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,23,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"180,404,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #24,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,24,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-06-20,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,24,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"181,160,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #25,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,25,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-06-27,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,25,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"179,017,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #26,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,26,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-07-04,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,26,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"179,239,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #27,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,27,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-07-11,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,27,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"178,554,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #28,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,28,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-07-18,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,28,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"176,997,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #29,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,29,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-07-25,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,29,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"177,888,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #30,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,30,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-08-01,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,30,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"176,967,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #31,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,31,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-08-08,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,31,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"176,515,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #32,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,32,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-08-15,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,32,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"176,677,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #33,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,33,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-08-22,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,33,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"176,219,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #34,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,34,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-08-29,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,34,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"175,372,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #35,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,35,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-09-05,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,35,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"174,909,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #36,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,36,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-09-12,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,36,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"175,196,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #37,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,37,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-09-19,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,37,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"171,665,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #38,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,38,,,00000000,WEEKLY,UNITED STATES,,,2017-04-04 15:35:04.000,2015-09-26,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,38,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"171,001,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #39,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,39,,,00000000,WEEKLY,UNITED STATES,,,2018-04-10 15:00:02.000,2015-10-03,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,39,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"162,043,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #40,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,40,,,00000000,WEEKLY,UNITED STATES,,,2018-04-10 15:00:02.000,2015-10-10,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,40,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"170,164,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #41,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,41,,,00000000,WEEKLY,UNITED STATES,,,2018-04-10 15:00:02.000,2015-10-17,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,41,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"164,051,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #42,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,42,,,00000000,WEEKLY,UNITED STATES,,,2018-04-10 15:00:02.000,2015-10-24,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,42,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"167,373,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #43,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,43,,,00000000,WEEKLY,UNITED STATES,,,2018-04-10 15:00:02.000,2015-10-31,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,43,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"163,631,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #44,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,44,,,00000000,WEEKLY,UNITED STATES,,,2018-04-10 15:00:02.000,2015-11-07,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,44,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"166,524,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #45,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,45,,,00000000,WEEKLY,UNITED STATES,,,2018-04-10 15:00:02.000,2015-11-14,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,45,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"166,987,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #46,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,46,,,00000000,WEEKLY,UNITED STATES,,,2018-04-10 15:00:02.000,2015-11-21,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,46,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
99,,NATIONAL,BROILERS,"168,566,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #47,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2015,47,,,00000000,WEEKLY,UNITED STATES,,,2018-04-10 15:00:02.000,2015-11-28,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,47,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL
