state_fips_code,county_code,agg_level_desc,class_desc,Value,zip_5,country_code,county_ansi,group_desc,state_name,util_practice_desc,reference_period_desc,short_desc,year,end_code,congr_district_code,asd_desc,watershed_code,freq_desc,country_name,watershed_desc,state_ansi,load_time,week_ending,commodity_desc,asd_code,unit_desc,statisticcat_desc,CV (%),county_name,domaincat_desc,region_desc,sector_desc,begin_code,domain_desc,source_desc,prodn_practice_desc,state_alpha,location_desc,Year,Placements,Date,YoY_Growth,YoY_Growth_Rolling_Avg
99,,NATIONAL,BROILERS,"188,365,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #31,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2022,31,,,0,WEEKLY,UNITED STATES,,,2024-04-02 15:00:00.000,2022-08-06,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,31,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2022,188365000.0,2025-01-01,-0.03290398934335803,1.109980350410127
99,,NATIONAL,BROILERS,"187,485,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #18,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2022,18,,,0,WEEKLY,UNITED STATES,,,2024-04-02 15:00:00.000,2022-05-07,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,18,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2022,187485000.0,2025-01-01,-1.8731943223213143,0.3459372648222298
99,,NATIONAL,BROILERS,"187,288,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #17,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2022,17,,,0,WEEKLY,UNITED STATES,,,2024-04-02 15:00:00.000,2022-04-30,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,17,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2022,187288000.0,2025-01-01,-1.7624103059040719,0.15181441640273186
99,,NATIONAL,BROILERS,"188,048,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #16,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2022,16,,,0,WEEKLY,UNITED STATES,,,2024-04-02 15:00:00.000,2022-04-23,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,16,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2022,188048000.0,2025-01-01,-1.836955216712688,-0.11212533634164894
99,,NATIONAL,BROILERS,"181,847,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #46,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2023,46,,,0,WEEKLY,UNITED STATES,,,2024-04-02 15:00:00.000,2023-11-18,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,46,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2023,181847000.0,2025-01-01,-5.8021839128092445,-0.7202881881228418
99,,NATIONAL,BROILERS,"179,296,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #47,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2023,47,,,0,WEEKLY,UNITED STATES,,,2024-04-02 15:00:00.000,2023-11-25,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,47,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2023,179296000.0,2025-01-01,-7.463472287452843,-1.462355134710629
99,,NATIONAL,BROILERS,"185,259,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #48,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2023,48,,,0,WEEKLY,UNITED STATES,,,2024-04-02 15:00:00.000,2023-12-02,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,48,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2023,185259000.0,2025-01-01,-4.488931049771605,-1.9811975841929172
99,,NATIONAL,BROILERS,"187,573,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #49,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2023,49,,,0,WEEKLY,UNITED STATES,,,2024-04-02 15:00:00.000,2023-12-09,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,49,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2023,187573000.0,2025-01-01,-3.4149481218300304,-2.4272257966787576
99,,NATIONAL,BROILERS,"188,756,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #50,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2023,50,,,0,WEEKLY,UNITED STATES,,,2024-04-02 15:00:00.000,2023-12-16,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,50,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2023,188756000.0,2025-01-01,0.1575939594288478,-2.3115892019949866
99,,NATIONAL,BROILERS,"190,940,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #51,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2023,51,,,0,WEEKLY,UNITED STATES,,,2024-04-02 15:00:00.000,2023-12-23,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,51,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2023,190940000.0,2025-01-01,1.0895691489924975,-2.1755954012594425
99,,NATIONAL,BROILERS,"183,543,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #52,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2023,52,,,0,WEEKLY,UNITED STATES,,,2024-04-02 15:00:00.000,2023-12-30,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,52,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2023,183543000.0,2025-01-01,-1.7183216244002764,-2.1950419449496636
99,,NATIONAL,BROILERS,"9,783,166,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,YEAR,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2022,0,,,0,ANNUAL,UNITED STATES,,,2024-04-02 15:00:00.000,,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,0,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2022,9783166000.0,2025-01-01,5030.4839868475565,416.944819093786
99,,NATIONAL,BROILERS,"184,473,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #01,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2022,1,,,0,WEEKLY,UNITED STATES,,,2024-04-02 15:00:00.000,2022-01-08,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,1,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2022,184473000.0,2025-01-01,-2.0662012581955214,416.775377654715
99,,NATIONAL,BROILERS,"185,021,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #02,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2022,2,,,0,WEEKLY,UNITED STATES,,,2024-04-02 15:00:00.000,2022-01-15,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,2,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2022,185021000.0,2025-01-01,-1.3142384724111222,416.82195730887423
99,,NATIONAL,BROILERS,"184,048,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #03,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2022,3,,,0,WEEKLY,UNITED STATES,,,2024-04-02 15:00:00.000,2022-01-22,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,3,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2022,184048000.0,2025-01-01,-1.7299560035880623,416.8246618340672
99,,NATIONAL,BROILERS,"186,130,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #04,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2022,4,,,0,WEEKLY,UNITED STATES,,,2024-04-02 15:00:00.000,2022-01-29,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,4,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2022,186130000.0,2025-01-01,-1.019952352590825,416.8927454060774
99,,NATIONAL,BROILERS,"185,622,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #05,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2022,5,,,0,WEEKLY,UNITED STATES,,,2024-04-02 15:00:00.000,2022-02-05,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,5,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2022,185622000.0,2025-01-01,2.075920966526801,417.54925414602195
99,,NATIONAL,BROILERS,"184,588,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #06,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2022,6,,,0,WEEKLY,UNITED STATES,,,2024-04-02 15:00:00.000,2022-02-12,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,6,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2022,184588000.0,2025-01-01,2.9515438158129514,418.4171721546275
99,,NATIONAL,BROILERS,"185,895,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #07,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2022,7,,,0,WEEKLY,UNITED STATES,,,2024-04-02 15:00:00.000,2022-02-19,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,7,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2022,185895000.0,2025-01-01,0.3433031593606861,418.8198583387218
99,,NATIONAL,BROILERS,"185,562,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #08,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2022,8,,,0,WEEKLY,UNITED STATES,,,2024-04-02 15:00:00.000,2022-02-26,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,8,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2022,185562000.0,2025-01-01,-1.0721159228673671,419.0150943553021
99,,NATIONAL,BROILERS,"186,025,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #09,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2022,9,,,0,WEEKLY,UNITED STATES,,,2024-04-02 15:00:00.000,2022-03-05,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,9,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2022,186025000.0,2025-01-01,-1.4468414249083517,418.8813914066073
99,,NATIONAL,BROILERS,"186,679,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #10,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2022,10,,,0,WEEKLY,UNITED STATES,,,2024-04-02 15:00:00.000,2022-03-12,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,10,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2022,186679000.0,2025-01-01,-2.231591075730599,418.60462805454705
99,,NATIONAL,BROILERS,"185,801,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #11,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2022,11,,,0,WEEKLY,UNITED STATES,,,2024-04-02 15:00:00.000,2022-03-19,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,11,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2022,185801000.0,2025-01-01,1.230229428526286,418.850340642291
99,,NATIONAL,BROILERS,"187,495,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #12,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2022,12,,,0,WEEKLY,UNITED STATES,,,2024-04-02 15:00:00.000,2022-03-26,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,12,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2022,187495000.0,2025-01-01,-98.08349362568313,-8.530282730479021
99,,NATIONAL,BROILERS,"187,336,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #13,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2022,13,,,0,WEEKLY,UNITED STATES,,,2024-04-02 15:00:00.000,2022-04-02,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,13,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2022,187336000.0,2025-01-01,1.5519886379036452,-8.228766905804092
99,,NATIONAL,BROILERS,"187,784,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #14,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2022,14,,,0,WEEKLY,UNITED STATES,,,2024-04-02 15:00:00.000,2022-04-09,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,14,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2022,187784000.0,2025-01-01,1.4933439987893316,-7.99480169987072
99,,NATIONAL,BROILERS,"187,490,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #15,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2022,15,,,0,WEEKLY,UNITED STATES,,,2024-04-02 15:00:00.000,2022-04-16,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,15,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2022,187490000.0,2025-01-01,1.8701643049639172,-7.694791674158054
99,,NATIONAL,BROILERS,"186,319,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #42,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2022,42,,,0,WEEKLY,UNITED STATES,,,2024-04-02 15:00:00.000,2022-10-22,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,42,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2022,186319000.0,2025-01-01,0.10154193305753623,-7.601333817020691
99,,NATIONAL,BROILERS,"184,180,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #43,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2022,43,,,0,WEEKLY,UNITED STATES,,,2024-04-02 15:00:00.000,2022-10-29,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,43,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2022,184180000.0,2025-01-01,-0.7768475719472923,-7.839064528560198
99,,NATIONAL,BROILERS,"185,625,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #44,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2022,44,,,0,WEEKLY,UNITED STATES,,,2024-04-02 15:00:00.000,2022-11-05,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,44,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2022,185625000.0,2025-01-01,0.5617916657637556,-8.038210541064299
99,,NATIONAL,BROILERS,"185,683,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #45,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2022,45,,,0,WEEKLY,UNITED STATES,,,2024-04-02 15:00:00.000,2022-11-12,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,45,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2022,185683000.0,2025-01-01,-0.11404287366524324,-8.076322710483126
99,,NATIONAL,BROILERS,"187,833,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #20,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2021,20,,,0,WEEKLY,UNITED STATES,,,2023-04-04 15:00:00.000,2021-05-22,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,20,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2021,187833000.0,2025-01-01,1.2238497106088486,-7.884992241026775
99,,NATIONAL,BROILERS,"188,106,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #21,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2021,21,,,0,WEEKLY,UNITED STATES,,,2023-04-04 15:00:00.000,2021-05-29,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,21,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2021,188106000.0,2025-01-01,1.1186668458540439,-7.671199885129909
99,,NATIONAL,BROILERS,"187,102,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #22,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2021,22,,,0,WEEKLY,UNITED STATES,,,2023-04-04 15:00:00.000,2021-06-05,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,22,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2021,187102000.0,2025-01-01,0.22659217158866873,-7.466351281186636
99,,NATIONAL,BROILERS,"188,169,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #23,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2021,23,,,0,WEEKLY,UNITED STATES,,,2023-04-04 15:00:00.000,2021-06-12,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,23,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2021,188169000.0,2025-01-01,1.274481838095598,-7.462663580389194
99,,NATIONAL,BROILERS,"187,642,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #24,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2021,24,,,0,WEEKLY,UNITED STATES,,,2023-04-04 15:00:00.000,2021-06-19,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,24,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2021,187642000.0,2025-01-01,0.07840209072242921,0.7174943959779365
99,,NATIONAL,BROILERS,"188,688,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #25,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2021,25,,,0,WEEKLY,UNITED STATES,,,2023-04-04 15:00:00.000,2021-06-26,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,25,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2021,188688000.0,2025-01-01,0.7216979117735001,0.6483035021337579
99,,NATIONAL,BROILERS,"186,919,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #26,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2021,26,,,0,WEEKLY,UNITED STATES,,,2023-04-04 15:00:00.000,2021-07-03,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,26,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2021,186919000.0,2025-01-01,-0.46063562390832313,0.4854718669089532
99,,NATIONAL,BROILERS,"185,747,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #27,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2021,27,,,0,WEEKLY,UNITED STATES,,,2023-04-04 15:00:00.000,2021-07-10,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,27,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2021,185747000.0,2025-01-01,-0.9296495813109984,0.2521540430527103
99,,NATIONAL,BROILERS,"186,158,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #28,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2021,28,,,0,WEEKLY,UNITED STATES,,,2023-04-04 15:00:00.000,2021-07-17,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,28,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2021,186158000.0,2025-01-01,-0.08641094037644681,0.23649130359987836
99,,NATIONAL,BROILERS,"186,304,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #29,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2021,29,,,0,WEEKLY,UNITED STATES,,,2023-04-04 15:00:00.000,2021-07-24,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,29,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2021,186304000.0,2025-01-01,1.1532196764035163,0.39733024096244574
99,,NATIONAL,BROILERS,"186,592,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #30,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2021,30,,,0,WEEKLY,UNITED STATES,,,2023-04-04 15:00:00.000,2021-07-31,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,30,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2021,186592000.0,2025-01-01,0.5209427609427664,0.39392616556069665
99,,NATIONAL,BROILERS,"183,792,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #31,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2021,31,,,0,WEEKLY,UNITED STATES,,,2023-04-04 15:00:00.000,2021-08-07,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,31,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2021,183792000.0,2025-01-01,-1.0184023308541956,0.3185628774616173
99,,NATIONAL,BROILERS,"186,388,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #32,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2021,32,,,0,WEEKLY,UNITED STATES,,,2023-04-04 15:00:00.000,2021-08-14,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,32,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2021,186388000.0,2025-01-01,-0.7693003891754868,0.15246703581292265
99,,NATIONAL,BROILERS,"185,842,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #33,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2021,33,,,0,WEEKLY,UNITED STATES,,,2023-04-04 15:00:00.000,2021-08-21,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,33,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2021,185842000.0,2025-01-01,-1.2035767067504533,-0.041053260237452115
99,,NATIONAL,BROILERS,"185,834,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #34,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2021,34,,,0,WEEKLY,UNITED STATES,,,2023-04-04 15:00:00.000,2021-08-28,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,34,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2021,185834000.0,2025-01-01,-0.6777052089234736,-0.11641137528013064
99,,NATIONAL,BROILERS,"184,724,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #35,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2021,35,,,0,WEEKLY,UNITED STATES,,,2023-04-04 15:00:00.000,2021-09-04,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,35,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2021,184724000.0,2025-01-01,-1.8308010352395931,-0.3751849480580633
99,,NATIONAL,BROILERS,"185,512,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #36,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2021,36,,,0,WEEKLY,UNITED STATES,,,2023-04-04 15:00:00.000,2021-09-11,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,36,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2021,185512000.0,2025-01-01,-1.1351403203973542,-0.4763134823180452
99,,NATIONAL,BROILERS,"182,686,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #37,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2021,37,,,0,WEEKLY,UNITED STATES,,,2023-04-04 15:00:00.000,2021-09-18,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,37,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2021,182686000.0,2025-01-01,-3.1809124056643823,-0.8015310087712021
99,,NATIONAL,BROILERS,"180,690,000",,9000,,POULTRY,US TOTAL,ALL UTILIZATION PRACTICES,WEEK #38,"CHICKENS, BROILERS - PLACEMENTS, MEASURED IN HEAD",2021,38,,,0,WEEKLY,UNITED STATES,,,2023-04-04 15:00:00.000,2021-09-25,CHICKENS,,HEAD,PLACEMENTS,,,NOT SPECIFIED,,ANIMALS & PRODUCTS,38,TOTAL,SURVEY,ALL PRODUCTION PRACTICES,US,US TOTAL,2021,180690000.0,2025-01-01,-3.33245951454908,-1.0408496663245985
