DATE,BR_CORN_PRICE
2015-02-27,28.96
2015-03-02,29.31
2015-03-03,29.34
2015-03-04,29.46
2015-03-05,29.44
2015-03-06,29.42
2015-03-09,29.49
2015-03-10,29.64
2015-03-11,29.67
2015-03-12,29.7
2015-03-13,29.65
2015-03-16,29.61
2015-03-17,29.56
2015-03-18,29.53
2015-03-19,29.77
2015-03-20,29.67
2015-03-23,29.44
2015-03-24,29.12
2015-03-25,29.05
2015-03-26,29.09
2015-03-27,29.1
2015-03-30,29.13
2015-03-31,29.38
2015-04-01,29.3
2015-04-02,29.28
2015-04-06,28.95
2015-04-07,28.69
2015-04-08,28.54
2015-04-09,28.47
2015-04-10,28.35
2015-04-13,28.17
2015-04-14,27.73
2015-04-15,27.46
2015-04-16,27.4
2015-04-17,27.08
2015-04-20,27.08
2015-04-22,26.99
2015-04-23,26.93
2015-04-24,26.73
2015-04-27,26.56
2015-04-28,26.36
2015-04-29,26.2
2015-04-30,25.98
2015-05-04,25.91
2015-05-05,25.82
2015-05-06,25.79
2015-05-07,25.64
2015-05-08,25.63
2015-05-11,25.62
2015-05-12,25.62
2015-05-13,25.42
2015-05-14,25.39
2015-05-15,25.28
2015-05-18,25.26
2015-05-19,24.99
2015-05-20,24.97
2015-05-21,25.13
2015-05-22,25.11
2015-05-25,25.07
2015-05-26,25.28
2015-05-27,24.96
2015-05-28,24.94
2015-05-29,24.91
2015-06-01,25.0
2015-06-02,24.79
2015-06-03,24.82
2015-06-05,24.85
2015-06-08,24.85
2015-06-09,24.65
2015-06-10,24.81
2015-06-11,24.89
2015-06-12,24.79
2015-06-15,24.91
2015-06-16,25.16
2015-06-17,25.19
2015-06-18,25.09
2015-06-19,25.0
2015-06-22,25.03
2015-06-23,25.16
2015-06-24,25.1
2015-06-25,25.26
2015-06-26,25.51
2015-06-29,25.29
2015-06-30,25.48
2015-07-01,25.46
2015-07-02,25.42
2015-07-03,25.51
2015-07-06,25.35
2015-07-07,25.54
2015-07-08,25.76
2015-07-09,25.84
2015-07-10,26.04
2015-07-13,25.61
2015-07-14,26.51
2015-07-15,26.57
2015-07-16,26.35
2015-07-17,26.53
2015-07-20,26.46
2015-07-21,26.78
2015-07-22,26.26
2015-07-23,26.16
2015-07-24,26.23
2015-07-27,25.92
2015-07-28,25.8
2015-07-29,25.95
2015-07-30,25.87
2015-07-31,25.93
2015-08-03,26.16
2015-08-04,26.48
2015-08-05,26.58
2015-08-06,27.08
2015-08-07,27.6
2015-08-10,27.56
2015-08-11,27.86
2015-08-12,27.58
2015-08-13,27.63
2015-08-14,27.38
2015-08-17,27.39
2015-08-18,27.09
2015-08-19,27.34
2015-08-20,27.5
2015-08-21,27.38
2015-08-24,27.6
2015-08-25,27.69
2015-08-26,27.65
2015-08-27,27.85
2015-08-28,27.91
2015-08-31,28.16
2015-09-01,28.69
2015-09-02,29.05
2015-09-03,29.2
2015-09-04,29.55
2015-09-08,29.61
2015-09-09,29.61
2015-09-10,29.95
2015-09-11,30.26
2015-09-14,30.61
2015-09-15,30.99
2015-09-16,31.36
2015-09-17,31.42
2015-09-18,31.4
2015-09-21,31.38
2015-09-22,31.73
2015-09-23,31.98
2015-09-24,32.62
2015-09-25,32.51
2015-09-28,32.96
2015-09-29,33.19
2015-09-30,33.69
2015-10-01,33.52
2015-10-02,33.36
2015-10-05,33.43
2015-10-06,33.21
2015-10-07,33.02
2015-10-08,32.76
2015-10-09,32.36
2015-10-13,32.32
2015-10-14,32.31
2015-10-15,32.17
2015-10-16,32.08
2015-10-19,32.13
2015-10-20,32.2
2015-10-21,32.53
2015-10-22,32.76
2015-10-23,32.86
2015-10-26,32.84
2015-10-27,33.04
2015-10-28,33.03
2015-10-29,33.45
2015-10-30,33.97
2015-11-03,33.69
2015-11-04,33.68
2015-11-05,33.59
2015-11-06,33.77
2015-11-09,33.83
2015-11-10,33.98
2015-11-11,33.83
2015-11-12,33.99
2015-11-13,33.82
2015-11-16,33.67
2015-11-17,33.3
2015-11-18,33.28
2015-11-19,33.35
2015-11-20,33.52
2015-11-23,33.45
2015-11-24,33.58
2015-11-25,33.38
2015-11-26,33.14
2015-11-27,33.24
2015-11-30,33.25
2015-12-01,33.82
2015-12-02,33.82
2015-12-03,34.16
2015-12-04,34.09
2015-12-07,33.92
2015-12-08,34.92
2015-12-09,34.78
2015-12-10,35.11
2015-12-11,35.44
2015-12-14,35.6
2015-12-15,35.54
2015-12-16,35.66
2015-12-17,35.67
2015-12-18,35.76
2015-12-21,36.15
2015-12-22,36.23
2015-12-23,36.26
2015-12-28,36.29
2015-12-29,36.55
2015-12-30,36.83
2016-01-04,37.31
2016-01-05,37.41
2016-01-06,38.4
2016-01-07,38.78
2016-01-08,39.51
2016-01-11,40.37
2016-01-12,41.74
2016-01-13,42.6
2016-01-14,43.44
2016-01-15,43.36
2016-01-18,43.28
2016-01-19,43.21
2016-01-20,43.31
2016-01-21,43.46
2016-01-22,43.27
2016-01-25,42.84
2016-01-26,42.92
2016-01-27,42.85
2016-01-28,42.71
2016-01-29,42.27
2016-02-01,42.54
2016-02-02,42.35
2016-02-03,42.64
2016-02-04,42.49
2016-02-05,42.33
2016-02-10,42.68
2016-02-11,42.84
2016-02-12,42.93
2016-02-15,42.95
2016-02-16,42.97
2016-02-17,42.86
2016-02-18,42.96
2016-02-19,43.26
2016-02-22,43.05
2016-02-23,43.2
2016-02-24,43.53
2016-02-25,43.72
2016-02-26,43.73
2016-02-29,43.63
2016-03-01,44.19
2016-03-02,44.69
2016-03-03,45.01
2016-03-04,44.91
2016-03-07,45.2
2016-03-08,45.88
2016-03-09,46.35
2016-03-10,47.71
2016-03-11,47.49
2016-03-14,47.85
2016-03-15,48.5
2016-03-16,48.77
2016-03-17,48.7
2016-03-18,48.95
2016-03-21,49.1
2016-03-22,49.8
2016-03-23,49.75
2016-03-24,49.46
2016-03-28,49.85
2016-03-29,49.85
2016-03-30,49.6
2016-03-31,49.68
2016-04-01,49.91
2016-04-04,49.53
2016-04-05,49.34
2016-04-06,49.35
2016-04-07,49.33
2016-04-08,49.4
2016-04-11,48.95
2016-04-12,48.98
2016-04-13,48.97
2016-04-14,48.63
2016-04-15,48.27
2016-04-18,48.5
2016-04-19,48.72
2016-04-20,48.61
2016-04-22,48.8
2016-04-25,48.37
2016-04-26,48.82
2016-04-27,48.54
2016-04-28,48.7
2016-04-29,48.65
2016-05-02,49.2
2016-05-03,49.39
2016-05-04,49.45
2016-05-05,49.68
2016-05-06,50.01
2016-05-09,49.97
2016-05-10,50.04
2016-05-11,50.43
2016-05-12,51.03
2016-05-13,51.7
2016-05-16,51.55
2016-05-17,51.81
2016-05-18,52.82
2016-05-19,52.79
2016-05-20,52.91
2016-05-23,52.81
2016-05-24,53.02
2016-05-25,53.07
2016-05-27,52.97
2016-05-30,53.26
2016-05-31,53.15
2016-06-01,53.21
2016-06-02,53.91
2016-06-03,53.81
2016-06-06,53.21
2016-06-07,53.26
2016-06-08,53.38
2016-06-09,53.56
2016-06-10,53.37
2016-06-13,53.29
2016-06-14,52.8
2016-06-15,52.04
2016-06-16,51.95
2016-06-17,50.62
2016-06-20,48.4
2016-06-21,46.05
2016-06-22,44.47
2016-06-23,43.2
2016-06-24,42.64
2016-06-27,42.64
2016-06-28,42.2
2016-06-29,41.36
2016-06-30,41.28
2016-07-01,41.12
2016-07-04,41.56
2016-07-05,41.32
2016-07-06,41.12
2016-07-07,41.86
2016-07-08,41.65
2016-07-11,41.23
2016-07-12,41.72
2016-07-13,42.48
2016-07-14,43.21
2016-07-15,43.86
2016-07-18,44.97
2016-07-19,45.91
2016-07-20,46.73
2016-07-21,47.3
2016-07-22,47.39
2016-07-25,47.48
2016-07-26,48.05
2016-07-27,47.89
2016-07-28,47.84
2016-07-29,48.21
2016-08-01,48.55
2016-08-02,48.09
2016-08-03,47.36
2016-08-04,47.44
2016-08-05,47.08
2016-08-08,46.89
2016-08-09,46.56
2016-08-10,46.37
2016-08-11,45.9
2016-08-12,45.78
2016-08-15,45.43
2016-08-16,44.83
2016-08-17,44.98
2016-08-18,44.6
2016-08-19,44.63
2016-08-22,44.44
2016-08-23,44.58
2016-08-24,44.37
2016-08-25,44.38
2016-08-26,43.71
2016-08-29,43.32
2016-08-30,42.86
2016-08-31,42.71
2016-09-01,42.4
2016-09-02,42.96
2016-09-05,42.94
2016-09-06,42.76
2016-09-08,41.92
2016-09-09,42.14
2016-09-12,41.97
2016-09-13,42.15
2016-09-14,42.25
2016-09-15,42.55
2016-09-16,42.78
2016-09-19,42.31
2016-09-20,42.06
2016-09-21,41.97
2016-09-22,41.29
2016-09-23,40.96
2016-09-26,40.47
2016-09-27,40.77
2016-09-28,40.88
2016-09-29,41.1
2016-09-30,41.53
2016-10-03,41.89
2016-10-04,42.7
2016-10-05,43.24
2016-10-06,43.75
2016-10-07,43.64
2016-10-10,43.78
2016-10-11,43.71
2016-10-13,43.74
2016-10-14,43.48
2016-10-17,43.03
2016-10-18,42.57
2016-10-19,42.14
2016-10-20,41.73
2016-10-21,41.1
2016-10-24,40.4
2016-10-25,40.09
2016-10-26,39.98
2016-10-27,40.16
2016-10-28,40.32
2016-10-31,40.86
2016-11-01,40.83
2016-11-03,40.84
2016-11-04,40.61
2016-11-07,40.39
2016-11-08,39.86
2016-11-09,39.51
2016-11-10,39.12
2016-11-11,39.33
2016-11-14,39.53
2016-11-16,40.15
2016-11-17,39.72
2016-11-18,39.03
2016-11-21,37.93
2016-11-22,37.59
2016-11-23,37.46
2016-11-24,37.06
2016-11-25,36.64
2016-11-28,36.85
2016-11-29,36.43
2016-11-30,36.49
2016-12-01,36.54
2016-12-02,36.53
2016-12-05,36.79
2016-12-06,37.3
2016-12-07,37.48
2016-12-08,38.2
2016-12-09,37.91
2016-12-12,38.36
2016-12-13,39.05
2016-12-14,38.8
2016-12-15,38.63
2016-12-16,38.87
2016-12-19,39.36
2016-12-20,39.34
2016-12-21,38.84
2016-12-22,39.07
2016-12-23,38.8
2016-12-26,38.82
2016-12-27,38.8
2016-12-28,38.51
2016-12-29,38.17
2017-01-02,38.51
2017-01-03,37.94
2017-01-04,37.25
2017-01-05,36.9
2017-01-06,36.3
2017-01-09,35.75
2017-01-10,34.77
2017-01-11,34.4
2017-01-12,34.39
2017-01-13,34.17
2017-01-16,34.23
2017-01-17,34.52
2017-01-18,35.11
2017-01-19,35.05
2017-01-20,35.59
2017-01-23,36.33
2017-01-24,36.39
2017-01-25,36.5
2017-01-26,36.61
2017-01-27,36.66
2017-01-30,36.55
2017-01-31,36.4
2017-02-01,36.06
2017-02-02,35.94
2017-02-03,36.41
2017-02-06,36.34
2017-02-07,36.02
2017-02-08,36.37
2017-02-09,36.42
2017-02-10,36.57
2017-02-13,36.54
2017-02-14,36.36
2017-02-15,36.04
2017-02-16,36.13
2017-02-17,36.06
2017-02-20,35.91
2017-02-21,36.02
2017-02-22,36.39
2017-02-23,36.1
2017-02-24,36.1
2017-03-01,35.96
2017-03-02,36.11
2017-03-03,36.25
2017-03-06,35.95
2017-03-07,35.89
2017-03-08,35.48
2017-03-09,35.53
2017-03-10,35.44
2017-03-13,34.85
2017-03-14,35.33
2017-03-15,35.11
2017-03-16,35.01
2017-03-17,34.64
2017-03-20,34.32
2017-03-21,33.19
2017-03-22,32.8
2017-03-23,31.74
2017-03-24,31.63
2017-03-27,30.46
2017-03-28,30.42
2017-03-29,30.16
2017-03-30,30.27
2017-03-31,30.12
2017-04-03,29.39
2017-04-04,28.86
2017-04-05,28.44
2017-04-06,28.23
2017-04-07,28.14
2017-04-10,27.92
2017-04-11,27.51
2017-04-12,27.53
2017-04-13,27.8
2017-04-17,27.86
2017-04-18,28.56
2017-04-19,28.46
2017-04-20,28.6
2017-04-24,28.96
2017-04-25,28.52
2017-04-26,28.56
2017-04-27,28.23
2017-04-28,28.17
2017-05-02,27.91
2017-05-03,28.24
2017-05-04,28.51
2017-05-05,28.25
2017-05-08,28.22
2017-05-09,28.03
2017-05-10,28.15
2017-05-11,27.99
2017-05-12,28.09
2017-05-15,28.13
2017-05-16,27.88
2017-05-17,27.67
2017-05-18,27.8
2017-05-19,28.07
2017-05-22,27.88
2017-05-23,27.85
2017-05-24,27.6
2017-05-25,27.11
2017-05-26,27.23
2017-05-29,26.9
2017-05-30,26.82
2017-05-31,26.49
2017-06-01,26.52
2017-06-02,26.48
2017-06-05,26.61
2017-06-06,26.84
2017-06-07,26.79
2017-06-08,27.19
2017-06-09,27.35
2017-06-12,27.12
2017-06-13,27.25
2017-06-14,27.09
2017-06-16,27.11
2017-06-19,27.21
2017-06-20,27.24
2017-06-21,27.03
2017-06-22,26.84
2017-06-23,26.82
2017-06-26,26.39
2017-06-27,26.36
2017-06-28,26.23
2017-06-29,25.89
2017-06-30,25.49
2017-07-03,26.1
2017-07-04,26.25
2017-07-05,26.71
2017-07-06,26.66
2017-07-07,26.8
2017-07-10,26.86
2017-07-11,27.22
2017-07-12,27.05
2017-07-13,26.64
2017-07-14,26.26
2017-07-17,26.38
2017-07-18,26.66
2017-07-19,26.77
2017-07-20,26.63
2017-07-21,26.41
2017-07-24,25.92
2017-07-25,25.77
2017-07-26,25.49
2017-07-27,25.55
2017-07-28,25.4
2017-07-31,25.44
2017-08-01,25.36
2017-08-02,25.31
2017-08-03,25.2
2017-08-04,25.76
2017-08-07,26.0
2017-08-08,25.88
2017-08-09,25.99
2017-08-10,26.14
2017-08-11,26.33
2017-08-14,26.48
2017-08-15,27.05
2017-08-16,27.48
2017-08-17,27.64
2017-08-18,27.96
2017-08-21,27.83
2017-08-22,27.57
2017-08-23,27.42
2017-08-24,26.98
2017-08-25,26.94
2017-08-28,26.95
2017-08-29,26.8
2017-08-30,26.93
2017-08-31,27.3
2017-09-01,27.35
2017-09-04,27.93
2017-09-05,27.95
2017-09-06,28.09
2017-09-08,28.13
2017-09-11,28.39
2017-09-12,28.36
2017-09-13,28.45
2017-09-14,28.83
2017-09-15,28.86
2017-09-18,28.98
2017-09-19,29.09
2017-09-20,29.98
2017-09-21,30.41
2017-09-22,30.64
2017-09-25,30.51
2017-09-26,30.17
2017-09-27,30.05
2017-09-28,29.94
2017-09-29,30.04
2017-10-02,30.39
2017-10-03,29.71
2017-10-04,29.59
2017-10-05,29.66
2017-10-06,30.39
2017-10-09,30.83
2017-10-10,31.17
2017-10-11,31.29
2017-10-13,31.27
2017-10-16,31.71
2017-10-17,31.81
2017-10-18,31.75
2017-10-19,31.44
2017-10-20,31.73
2017-10-23,32.04
2017-10-24,32.02
2017-10-25,32.16
2017-10-26,31.47
2017-10-27,31.76
2017-10-30,31.99
2017-10-31,32.23
2017-11-01,32.89
2017-11-03,32.87
2017-11-06,32.11
2017-11-07,32.7
2017-11-08,32.7
2017-11-09,32.52
2017-11-10,32.68
2017-11-13,32.32
2017-11-14,32.26
2017-11-16,32.24
2017-11-17,32.05
2017-11-20,31.76
2017-11-21,31.38
2017-11-22,30.98
2017-11-23,30.71
2017-11-24,30.86
2017-11-27,30.56
2017-11-28,30.32
2017-11-29,30.5
2017-11-30,30.59
2017-12-01,30.93
2017-12-04,31.21
2017-12-05,31.31
2017-12-06,31.75
2017-12-07,31.64
2017-12-08,31.58
2017-12-11,31.66
2017-12-12,31.84
2017-12-13,32.34
2017-12-14,32.04
2017-12-15,32.36
2017-12-18,32.56
2017-12-19,33.08
2017-12-20,33.29
2017-12-21,33.32
2017-12-22,33.26
2017-12-26,33.53
2017-12-27,33.71
2017-12-28,33.77
2018-01-02,33.77
2018-01-03,33.67
2018-01-04,33.61
2018-01-05,33.31
2018-01-08,33.12
2018-01-09,32.64
2018-01-10,32.71
2018-01-11,32.42
2018-01-12,32.82
2018-01-15,32.41
2018-01-16,31.85
2018-01-17,32.19
2018-01-18,32.28
2018-01-19,32.33
2018-01-22,32.62
2018-01-23,32.57
2018-01-24,32.19
2018-01-25,32.35
2018-01-26,32.57
2018-01-29,32.58
2018-01-30,32.66
2018-01-31,32.77
2018-02-01,32.84
2018-02-02,33.2
2018-02-05,33.1
2018-02-06,33.42
2018-02-07,33.41
2018-02-08,33.35
2018-02-09,33.34
2018-02-14,33.53
2018-02-15,33.87
2018-02-16,34.02
2018-02-19,34.22
2018-02-20,34.64
2018-02-21,35.2
2018-02-22,36.11
2018-02-23,36.76
2018-02-26,37.05
2018-02-27,38.44
2018-02-28,39.2
2018-03-01,39.74
2018-03-02,40.06
2018-03-05,41.39
2018-03-06,41.02
2018-03-07,40.98
2018-03-08,41.32
2018-03-09,41.42
2018-03-12,42.28
2018-03-13,42.92
2018-03-14,42.93
2018-03-15,42.28
2018-03-16,41.45
2018-03-19,41.5
2018-03-20,41.62
2018-03-21,41.72
2018-03-22,41.6
2018-03-23,41.02
2018-03-26,41.27
2018-03-27,41.06
2018-03-28,40.75
2018-03-29,40.35
2018-04-02,39.87
2018-04-03,40.07
2018-04-04,40.83
2018-04-05,41.16
2018-04-06,41.36
2018-04-09,41.41
2018-04-10,41.02
2018-04-11,40.82
2018-04-12,40.47
2018-04-13,39.92
2018-04-16,40.13
2018-04-17,40.04
2018-04-18,39.78
2018-04-19,39.37
2018-04-20,38.82
2018-04-23,38.4
2018-04-24,38.84
2018-04-25,38.91
2018-04-26,38.81
2018-04-27,38.98
2018-04-30,39.4
2018-05-02,39.81
2018-05-03,40.03
2018-05-04,40.43
2018-05-07,41.51
2018-05-08,41.59
2018-05-09,42.13
2018-05-10,42.0
2018-05-11,42.43
2018-05-14,42.14
2018-05-15,42.25
2018-05-16,42.48
2018-05-17,42.57
2018-05-18,42.61
2018-05-21,43.35
2018-05-22,43.63
2018-05-23,44.15
2018-05-24,44.43
2018-05-25,44.23
2018-05-28,44.13
2018-05-29,45.01
2018-05-30,45.49
2018-06-01,45.89
2018-06-04,44.75
2018-06-05,43.78
2018-06-06,43.68
2018-06-07,43.58
2018-06-08,43.27
2018-06-11,42.87
2018-06-12,41.72
2018-06-13,40.7
2018-06-14,40.24
2018-06-15,40.04
2018-06-18,40.0
2018-06-19,39.62
2018-06-20,38.76
2018-06-21,38.66
2018-06-22,37.89
2018-06-25,37.76
2018-06-26,37.35
2018-06-27,37.17
2018-06-28,36.94
2018-06-29,36.97
2018-07-02,36.78
2018-07-03,36.21
2018-07-04,35.27
2018-07-05,36.43
2018-07-06,36.22
2018-07-10,36.87
2018-07-11,36.63
2018-07-12,37.02
2018-07-13,36.7
2018-07-16,37.22
2018-07-17,37.1
2018-07-18,37.28
2018-07-19,37.36
2018-07-20,37.72
2018-07-23,37.71
2018-07-24,37.64
2018-07-25,37.92
2018-07-26,38.06
2018-07-27,38.53
2018-07-30,38.76
2018-07-31,39.34
2018-08-01,39.45
2018-08-02,39.75
2018-08-03,39.78
2018-08-06,40.04
2018-08-07,41.36
2018-08-08,41.88
2018-08-09,41.93
2018-08-10,42.14
2018-08-13,41.71
2018-08-14,41.28
2018-08-15,41.39
2018-08-16,41.59
2018-08-17,41.3
2018-08-20,41.27
2018-08-21,41.12
2018-08-22,41.53
2018-08-23,41.69
2018-08-24,41.66
2018-08-27,41.49
2018-08-28,41.08
2018-08-29,41.19
2018-08-30,41.19
2018-08-31,41.1
2018-09-03,40.9
2018-09-04,40.84
2018-09-05,40.85
2018-09-06,40.64
2018-09-10,41.06
2018-09-11,40.78
2018-09-12,40.51
2018-09-13,40.57
2018-09-14,40.75
2018-09-17,40.87
2018-09-18,40.42
2018-09-19,40.3
2018-09-20,39.91
2018-09-21,39.6
2018-09-24,39.83
2018-09-25,39.54
2018-09-26,39.53
2018-09-27,39.52
2018-09-28,39.4
2018-10-01,39.32
2018-10-02,39.05
2018-10-03,38.55
2018-10-04,38.35
2018-10-05,38.78
2018-10-08,38.12
2018-10-09,37.56
2018-10-10,36.97
2018-10-11,37.11
2018-10-15,36.87
2018-10-16,36.56
2018-10-17,35.98
2018-10-18,35.64
2018-10-19,35.21
2018-10-22,35.1
2018-10-23,34.88
2018-10-24,34.78
2018-10-25,34.95
2018-10-26,34.55
2018-10-29,34.48
2018-10-30,34.55
2018-10-31,34.17
2018-11-01,34.26
2018-11-05,34.78
2018-11-06,34.93
2018-11-07,35.72
2018-11-08,35.69
2018-11-09,35.98
2018-11-12,36.35
2018-11-13,36.59
2018-11-14,36.83
2018-11-16,36.81
2018-11-19,36.92
2018-11-20,36.94
2018-11-21,37.34
2018-11-22,37.37
2018-11-23,37.3
2018-11-26,37.7
2018-11-27,37.33
2018-11-28,37.61
2018-11-29,37.01
2018-11-30,37.81
2018-12-03,37.54
2018-12-04,36.63
2018-12-05,37.46
2018-12-06,37.8
2018-12-07,37.49
2018-12-10,37.48
2018-12-11,36.64
2018-12-12,37.14
2018-12-13,37.29
2018-12-14,37.66
2018-12-17,38.06
2018-12-18,37.39
2018-12-19,37.99
2018-12-20,38.86
2018-12-21,38.61
2018-12-26,38.82
2018-12-27,39.08
2018-12-28,38.93
2019-01-02,39.26
2019-01-03,39.41
2019-01-04,39.32
2019-01-07,39.17
2019-01-08,38.83
2019-01-09,38.83
2019-01-10,38.9
2019-01-11,38.78
2019-01-14,38.7
2019-01-15,38.26
2019-01-16,38.23
2019-01-17,37.85
2019-01-18,38.31
2019-01-21,38.89
2019-01-22,38.75
2019-01-23,38.57
2019-01-24,38.86
2019-01-25,38.88
2019-01-28,39.64
2019-01-29,39.65
2019-01-30,39.54
2019-01-31,39.33
2019-02-01,39.61
2019-02-04,39.67
2019-02-05,39.55
2019-02-06,39.93
2019-02-07,39.56
2019-02-08,39.99
2019-02-11,40.18
2019-02-12,40.75
2019-02-13,40.84
2019-02-14,40.82
2019-02-15,41.1
2019-02-18,41.05
2019-02-19,41.64
2019-02-20,41.43
2019-02-21,41.53
2019-02-22,41.65
2019-02-25,42.33
2019-02-26,42.06
2019-02-27,41.85
2019-02-28,42.33
2019-03-01,41.6
2019-03-06,41.84
2019-03-07,42.11
2019-03-08,42.13
2019-03-11,42.02
2019-03-12,41.15
2019-03-13,40.34
2019-03-14,40.04
2019-03-15,39.61
2019-03-18,39.56
2019-03-19,38.78
2019-03-20,38.15
2019-03-21,38.1
2019-03-22,38.41
2019-03-25,38.84
2019-03-26,38.5
2019-03-27,38.42
2019-03-28,38.61
2019-03-29,38.43
2019-04-01,37.79
2019-04-02,38.25
2019-04-03,38.6
2019-04-04,38.32
2019-04-05,38.08
2019-04-08,37.39
2019-04-09,37.1
2019-04-10,37.01
2019-04-11,37.18
2019-04-12,36.69
2019-04-15,36.71
2019-04-16,36.75
2019-04-17,36.19
2019-04-18,35.84
2019-04-22,35.92
2019-04-23,35.68
2019-04-24,34.93
2019-04-25,34.72
2019-04-26,34.29
2019-04-29,33.8
2019-04-30,33.63
2019-05-02,33.78
2019-05-03,33.21
2019-05-06,32.88
2019-05-07,32.82
2019-05-08,32.9
2019-05-09,33.02
2019-05-10,32.93
2019-05-13,33.17
2019-05-14,33.31
2019-05-15,33.64
2019-05-16,34.25
2019-05-17,34.69
2019-05-20,35.27
2019-05-21,35.61
2019-05-22,35.69
2019-05-23,35.66
2019-05-24,35.71
2019-05-27,35.82
2019-05-28,37.33
2019-05-29,37.8
2019-05-30,38.37
2019-05-31,38.56
2019-06-03,37.77
2019-06-04,38.1
2019-06-05,37.79
2019-06-06,37.38
2019-06-07,37.19
2019-06-10,36.71
2019-06-11,36.19
2019-06-12,37.09
2019-06-13,37.29
2019-06-14,38.3
2019-06-17,38.58
2019-06-18,39.08
2019-06-19,38.71
2019-06-21,38.58
2019-06-25,38.87
2019-06-26,38.9
2019-06-27,38.76
2019-06-28,38.85
2019-07-01,38.28
2019-07-02,37.95
2019-07-03,37.75
2019-07-04,37.83
2019-07-05,37.29
2019-07-08,37.43
2019-07-09,37.64
2019-07-10,37.41
2019-07-11,36.94
2019-07-12,37.21
2019-07-15,37.2
2019-07-16,37.59
2019-07-17,37.32
2019-07-18,36.98
2019-07-19,36.88
2019-07-22,36.74
2019-07-23,36.47
2019-07-24,36.63
2019-07-25,36.38
2019-07-26,36.36
2019-07-29,36.51
2019-07-30,36.32
2019-07-31,36.09
2019-08-01,35.95
2019-08-02,35.85
2019-08-05,35.85
2019-08-06,36.19
2019-08-07,36.27
2019-08-08,36.54
2019-08-09,36.61
2019-08-12,36.56
2019-08-13,36.5
2019-08-14,35.95
2019-08-15,36.22
2019-08-16,36.14
2019-08-19,36.28
2019-08-20,36.4
2019-08-21,36.51
2019-08-22,36.54
2019-08-23,36.6
2019-08-26,36.77
2019-08-27,36.62
2019-08-28,36.83
2019-08-29,37.18
2019-08-30,36.72
2019-09-02,37.23
2019-09-03,36.95
2019-09-04,36.63
2019-09-05,36.65
2019-09-06,36.84
2019-09-09,36.73
2019-09-10,37.11
2019-09-11,37.27
2019-09-12,37.45
2019-09-13,37.58
2019-09-16,37.61
2019-09-17,37.7
2019-09-18,37.72
2019-09-19,37.89
2019-09-20,37.88
2019-09-23,38.07
2019-09-24,38.01
2019-09-25,38.79
2019-09-26,38.85
2019-09-27,38.88
2019-09-30,38.7
2019-10-01,39.08
2019-10-02,39.58
2019-10-03,39.73
2019-10-04,39.97
2019-10-07,39.84
2019-10-08,39.82
2019-10-09,40.53
2019-10-10,40.33
2019-10-11,40.41
2019-10-14,40.58
2019-10-15,41.44
2019-10-16,41.83
2019-10-17,42.15
2019-10-18,43.04
2019-10-21,43.47
2019-10-22,43.52
2019-10-23,43.58
2019-10-24,43.01
2019-10-25,42.81
2019-10-28,42.74
2019-10-29,42.55
2019-10-30,42.71
2019-10-31,41.97
2019-11-01,41.55
2019-11-05,41.58
2019-11-06,42.17
2019-11-07,42.48
2019-11-08,42.94
2019-11-11,43.57
2019-11-12,43.71
2019-11-13,44.27
2019-11-14,44.09
2019-11-20,44.11
2019-11-21,45.68
2019-11-22,46.42
2019-11-25,47.54
2019-11-26,47.37
2019-11-27,47.94
2019-11-28,48.03
2019-11-29,47.88
2019-12-02,47.71
2019-12-03,48.37
2019-12-04,48.45
2019-12-05,48.1
2019-12-06,48.13
2019-12-09,48.15
2019-12-10,47.97
2019-12-11,48.15
2019-12-12,47.99
2019-12-13,48.37
2019-12-16,47.94
2019-12-17,47.74
2019-12-18,48.14
2019-12-19,48.05
2019-12-20,48.06
2019-12-23,48.25
2019-12-26,48.39
2019-12-27,48.45
2019-12-30,48.62
2020-01-02,48.43
2020-01-03,48.91
2020-01-06,48.99
2020-01-07,49.31
2020-01-08,50.26
2020-01-09,51.5
2020-01-10,51.56
2020-01-13,51.48
2020-01-14,51.7
2020-01-15,52.2
2020-01-16,51.99
2020-01-17,51.77
2020-01-20,51.57
2020-01-21,51.66
2020-01-22,51.74
2020-01-23,51.49
2020-01-24,51.42
2020-01-27,51.77
2020-01-28,51.91
2020-01-29,51.54
2020-01-30,51.28
2020-01-31,51.16
2020-02-03,50.86
2020-02-04,50.07
2020-02-05,50.17
2020-02-06,50.13
2020-02-07,50.71
2020-02-10,50.88
2020-02-11,51.11
2020-02-12,51.63
2020-02-13,51.8
2020-02-14,52.13
2020-02-17,52.27
2020-02-18,52.25
2020-02-19,52.42
2020-02-20,52.27
2020-02-21,52.32
2020-02-26,52.87
2020-02-27,53.3
2020-02-28,53.25
2020-03-02,53.55
2020-03-03,53.81
2020-03-04,54.18
2020-03-05,54.69
2020-03-06,55.3
2020-03-09,55.55
2020-03-10,55.83
2020-03-11,56.77
2020-03-12,57.59
2020-03-13,57.58
2020-03-16,58.16
2020-03-17,58.41
2020-03-18,57.75
2020-03-19,58.27
2020-03-20,59.04
2020-03-23,58.62
2020-03-24,59.55
2020-03-25,59.49
2020-03-26,59.21
2020-03-27,59.5
2020-03-30,60.08
2020-03-31,60.14
2020-04-01,59.33
2020-04-02,58.87
2020-04-03,58.49
2020-04-06,57.83
2020-04-07,57.47
2020-04-08,56.46
2020-04-09,56.41
